SG_PARTIDO,NM_PARTIDO,DS_CARGO,SG_UF,txGenFeminino,totalGenFeminino,txCorRacaPreta,totalCorRacaPreta,txCorRacaPretaParda,totalCorRacaPretaParda,txCorRacaNaoBranca,totalCorRacaNaoBranca,totalBens,avgBens,avgBensNotZero,txEstadoCivilCasado,txEstadoCivilSolteiro,txEstadoCivilSeparadoDivorciado,avgIdade,totalCandidaturas
DC,DEMOCRACIA CRISTÃ,GERAL,RO,0.328671328671329,47,0.104895104895105,15,0.636363636363636,91,0.685314685314685,98,27969234.84,195589.054825175,276923.117227723,0.601398601398601,0.286713286713287,0.00699300699300699,45.4755244755245,143
DC,DEMOCRACIA CRISTÃ,GERAL,RR,0.333333333333333,8,0.0833333333333333,2,0.833333333333333,20,0.833333333333333,20,320058025.55,13335751.0645833,16845159.2394737,0.458333333333333,0.333333333333333,0.0,44.5416666666667,24
DC,DEMOCRACIA CRISTÃ,GERAL,RS,0.388888888888889,35,0.0777777777777778,7,0.222222222222222,20,0.222222222222222,20,9945686.05,110507.622777778,261728.58,0.577777777777778,0.344444444444444,0.0222222222222222,51.2444444444444,90
DC,DEMOCRACIA CRISTÃ,GERAL,SC,0.335570469798658,50,0.0671140939597315,10,0.25503355704698,38,0.261744966442953,39,43094287.82,289223.408187919,478825.420222222,0.543624161073825,0.328859060402685,0.0268456375838926,44.2818791946309,149
DC,DEMOCRACIA CRISTÃ,GERAL,SE,0.341463414634146,42,0.16260162601626,20,0.723577235772358,89,0.788617886178862,97,7102578.61,57744.5415447155,129137.774727273,0.414634146341463,0.455284552845528,0.0,46.9918699186992,123
DC,DEMOCRACIA CRISTÃ,GERAL,SP,0.33741935483871,523,0.100645161290323,156,0.347741935483871,539,0.359354838709677,557,256664391.92,165589.930270968,314925.634257669,0.553548387096774,0.288387096774194,0.00645161290322581,48.5729032258064,1550
DC,DEMOCRACIA CRISTÃ,GERAL,TO,0.333333333333333,20,0.216666666666667,13,0.783333333333333,47,0.783333333333333,47,11077038.98,184617.316333333,270171.682439024,0.633333333333333,0.3,0.0,41.8,60
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,AC,0.350710900473934,74,0.113744075829384,24,0.848341232227488,179,0.890995260663507,188,43624485.04,206751.113933649,369699.025762712,0.350710900473934,0.563981042654028,0.0,44.696682464455,211
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,AL,0.325518485121731,361,0.0586113615870153,65,0.673579801623084,747,0.690712353471596,766,165076008.31,148851.224806132,282664.397791096,0.600541027953111,0.315599639314698,0.000901713255184851,46.1641118124436,1109
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,AM,0.338315217391304,249,0.0529891304347826,39,0.77445652173913,570,0.892663043478261,657,1115416276.21,1515511.24485054,2860041.73387179,0.320652173913043,0.63179347826087,0.0,45.2092391304348,736
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,AP,0.340909090909091,45,0.159090909090909,21,0.795454545454545,105,0.803030303030303,106,19574829.9,148294.165909091,271872.6375,0.431818181818182,0.507575757575758,0.0,43.1969696969697,132
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,BA,0.331586826347305,886,0.195733532934132,523,0.810254491017964,2165,0.822979041916168,2199,503449386.41,188416.686530689,307731.898783619,0.419161676646707,0.483158682634731,0.00224550898203593,46.6744011976048,2672
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,CE,0.339569691300281,363,0.0748362956033676,80,0.639850327408793,684,0.649204864359214,694,128095453.29,119827.365098223,185645.584478261,0.509822263797942,0.39289055191768,0.00561272217025257,45.7652011225444,1069
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,ES,0.333798882681564,239,0.127094972067039,91,0.541899441340782,388,0.551675977653631,395,128665825.42,179700.87349162,291099.152533937,0.596368715083799,0.272346368715084,0.00139664804469274,49.0502793296089,716
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,GO,0.334657836644592,758,0.093598233995585,212,0.601324503311258,1362,0.63355408388521,1435,1083401487.27,478322.952437086,653044.89886076,0.54083885209713,0.320529801324503,0.00309050772626932,47.4335540838852,2265
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,MA,0.341694915254237,504,0.117966101694915,174,0.763389830508475,1126,0.782372881355932,1154,329820018.37,223606.792115254,370584.290303371,0.488135593220339,0.440677966101695,0.00610169491525424,46.0128813559322,1475
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,MG,0.328001406222535,1866,0.129020917560204,734,0.549129899806644,3124,0.55791879064862,3174,1332476005.04,234219.72315697,328519.723934911,0.532431007206891,0.33345051854456,0.0082615573914572,48.3079627351028,5689
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,MS,0.349544072948328,230,0.074468085106383,49,0.513677811550152,338,0.545592705167173,359,267840373.09,407052.238738602,573533.989486081,0.553191489361702,0.31306990881459,0.00455927051671732,48.693009118541,658
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,MT,0.345689655172414,401,0.108620689655172,126,0.632758620689655,734,0.649137931034483,753,584998834.96,504309.340482759,673961.791428571,0.493103448275862,0.388793103448276,0.00603448275862069,48.0706896551724,1160
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,PA,0.35480572597137,694,0.0828220858895705,162,0.792944785276074,1551,0.821574642126789,1607,752349336.86,384636.675286299,600918.000686901,0.491820040899795,0.427914110429448,0.00306748466257669,46.3977505112474,1956
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,PB,0.331325301204819,385,0.0843373493975904,98,0.646299483648881,751,0.658347676419966,765,143996127.26,123920.935679862,207786.618730159,0.530120481927711,0.358864027538726,0.00516351118760757,46.3072289156626,1162
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,PE,0.33102766798419,335,0.0948616600790514,96,0.639328063241107,647,0.660079051383399,668,90333761.08,89262.6097628459,219790.172944039,0.547430830039526,0.359683794466403,0.00197628458498024,46.5227272727273,1012
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,PI,0.331976744186047,571,0.104651162790698,180,0.763372093023256,1313,0.77093023255814,1326,262898739.86,152848.104569767,221295.235572391,0.522093023255814,0.404651162790698,0.0063953488372093,45.4075581395349,1720
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,PR,0.330799735624587,1001,0.0641110376734964,194,0.283212161269002,857,0.297422339722406,900,24448907763811.8,8079612611.9669,11072874893.0306,0.58393919365499,0.276933245208196,0.0138797091870456,49.0426305353602,3026
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,RJ,0.326267281105991,354,0.170506912442396,185,0.490322580645161,532,0.493087557603687,535,244541974.18,225384.308,440616.169693694,0.549308755760369,0.298617511520737,0.00645161290322581,48.6857142857143,1085
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,RN,0.337328767123288,394,0.0667808219178082,78,0.607876712328767,710,0.628424657534247,734,127008043.7,108739.763441781,164731.573955901,0.488869863013699,0.407534246575342,0.00256849315068493,45.6172945205479,1168
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,RO,0.336322869955157,150,0.0852017937219731,38,0.681614349775785,304,0.695067264573991,310,150558581.93,337575.295807175,418218.283138889,0.511210762331839,0.311659192825112,0.00672645739910314,47.0941704035874,446
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,RR,0.37,37,0.08,8,0.75,75,0.82,82,21182273.48,211822.7348,371618.832982456,0.43,0.5,0.0,44.14,100
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,RS,0.333180463196515,1453,0.0373767484521899,163,0.107544141252006,469,0.113964686998395,497,1945177829.87,446039.401483605,519545.360512821,0.51433157532676,0.344187113047466,0.0220132997019032,49.5076817243751,4361
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,SC,0.326022913256956,996,0.0284779050736498,87,0.108674304418985,332,0.118166939443535,361,1288746023.17,421848.125423895,489831.251334094,0.597381342062193,0.274959083469722,0.0144026186579378,48.8772504091653,3055
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,SE,0.359773371104816,127,0.152974504249292,54,0.801699716713881,283,0.813031161473088,287,31252507.86,88534.0166005666,151711.199514563,0.393767705382436,0.475920679886686,0.0056657223796034,45.1416430594901,353
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,SP,0.336407766990291,2079,0.0902912621359223,558,0.307928802588997,1903,0.316019417475728,1953,1546503376.63,250243.264826861,384893.820649577,0.555339805825243,0.291909385113269,0.00938511326860841,48.9328478964401,6180
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,GERAL,TO,0.345614035087719,197,0.2,114,0.784210526315789,447,0.796491228070175,454,298724310.61,524077.737912281,733966.365135135,0.53859649122807,0.373684210526316,0.0,45.7666666666667,570
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,AM,0.342723004694836,73,0.0469483568075117,10,0.84037558685446,179,0.906103286384977,193,12363397.97,58044.1219248826,196244.412222222,0.267605633802817,0.685446009389671,0.0,24.8356807511737,213
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,BA,0.307453416149068,99,0.236024844720497,76,0.875776397515528,282,0.900621118012422,290,19978920.24,62046.3361490683,169312.883389831,0.41304347826087,0.475155279503106,0.0031055900621118,47.4099378881988,322
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,CE,0.329608938547486,59,0.0837988826815642,15,0.709497206703911,127,0.726256983240223,130,15237241.65,85124.255027933,205908.670945946,0.458100558659218,0.435754189944134,0.0,46.804469273743,179
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,ES,0.365853658536585,30,0.158536585365854,13,0.658536585365854,54,0.682926829268293,56,5738768.86,69984.986097561,136637.353809524,0.463414634146341,0.341463414634146,0.0121951219512195,48.280487804878,82
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,GO,0.3515625,90,0.1484375,38,0.78125,200,0.7890625,202,50155988.78,195921.831171875,323587.017935484,0.5,0.375,0.0,46.359375,256
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,MA,0.3342175066313,126,0.137931034482759,52,0.779840848806366,294,0.793103448275862,299,30744522.66,81550.4579840849,188616.703435583,0.477453580901857,0.456233421750663,0.00530503978779841,46.2387267904509,377
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,MG,0.333456973293769,899,0.152448071216617,411,0.586053412462908,1580,0.593842729970326,1601,539959062.9,200281.551520771,292185.639556277,0.501483679525223,0.36906528189911,0.00741839762611276,47.1123887240356,2696
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,PB,0.307017543859649,35,0.184210526315789,21,0.736842105263158,84,0.736842105263158,84,24554719.19,215392.273596491,454717.022037037,0.508771929824561,0.359649122807018,0.0,46.2368421052632,114
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,PE,0.332278481012658,105,0.164556962025316,52,0.715189873417722,226,0.772151898734177,244,13968988.72,44205.6605063291,181415.437922078,0.401898734177215,0.525316455696203,0.0,47.9936708860759,316
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,PI,0.5,1,0.0,0,0.5,1,0.5,1,445000,222500.0,445000.0,0.5,0.5,0.0,44.5,2
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,PR,0.306666666666667,46,0.0466666666666667,7,0.446666666666667,67,0.46,69,25502138.62,170014.257466667,250020.966862745,0.52,0.413333333333333,0.00666666666666667,47.4133333333333,150
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,RJ,0.328918322295806,149,0.183222958057395,83,0.613686534216336,278,0.615894039735099,279,53837927.73,118847.522582781,309413.377758621,0.514348785871965,0.33112582781457,0.00441501103752759,48.5408388520971,453
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,SC,0.357142857142857,5,0.285714285714286,4,0.5,7,0.5,7,2971157.8,212225.557142857,495192.966666667,0.357142857142857,0.642857142857143,0.0,46.5,14
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,SE,0.349206349206349,44,0.158730158730159,20,0.80952380952381,102,0.896825396825397,113,8666472.71,68781.5294444444,196965.288863636,0.333333333333333,0.5,0.00793650793650794,46.3968253968254,126
MOBILIZA,MOBILIZAÇÃO NACIONAL,GERAL,SP,0.337025316455696,426,0.102848101265823,130,0.363132911392405,459,0.370253164556962,468,158154279.85,125122.056843354,235699.373845007,0.521360759493671,0.316455696202532,0.0142405063291139,49.0886075949367,1264
NOVO,PARTIDO NOVO,GERAL,AC,0.272727272727273,6,0.0454545454545455,1,0.863636363636364,19,0.863636363636364,19,3478040.61,158092.755,347804.061,0.272727272727273,0.5,0.0,40.3181818181818,22
NOVO,PARTIDO NOVO,GERAL,AM,0.356164383561644,52,0.0547945205479452,8,0.801369863013699,117,0.86986301369863,127,99133636.6,678997.510958904,2478340.915,0.39041095890411,0.534246575342466,0.00684931506849315,43.4657534246575,146
NOVO,PARTIDO NOVO,GERAL,AP,0.4,2,0.0,0,0.6,3,0.6,3,225150.4,45030.08,112575.2,0.6,0.4,0.0,44.0,5
NOVO,PARTIDO NOVO,GERAL,BA,0.333333333333333,74,0.144144144144144,32,0.707207207207207,157,0.716216216216216,159,103795067.52,467545.349189189,837056.996129032,0.486486486486487,0.364864864864865,0.0135135135135135,45.3603603603604,222
NOVO,PARTIDO NOVO,GERAL,CE,0.347058823529412,59,0.0470588235294118,8,0.717647058823529,122,0.729411764705882,124,96382483.94,566955.787882353,963824.8394,0.417647058823529,0.429411764705882,0.0235294117647059,44.0235294117647,170
NOVO,PARTIDO NOVO,GERAL,ES,0.316091954022989,55,0.103448275862069,18,0.574712643678161,100,0.586206896551724,102,41408534.21,237980.081666667,342219.290991736,0.551724137931034,0.28735632183908,0.00574712643678161,46.7816091954023,174
NOVO,PARTIDO NOVO,GERAL,GO,0.344919786096257,129,0.0775401069518717,29,0.478609625668449,179,0.486631016042781,182,118166603.95,315953.486497326,747889.898417722,0.647058823529412,0.27807486631016,0.00267379679144385,44.5294117647059,374
NOVO,PARTIDO NOVO,GERAL,MA,0.333333333333333,120,0.122222222222222,44,0.761111111111111,274,0.780555555555556,281,64378610.45,178829.473472222,380938.523372781,0.45,0.427777777777778,0.0111111111111111,44.1277777777778,360
NOVO,PARTIDO NOVO,GERAL,MG,0.344650864830237,538,0.0980140935297886,153,0.46252402306214,722,0.47085201793722,735,400855655.37,256794.14181294,370476.576127542,0.539397821909033,0.3055733504164,0.0147341447789878,46.3837283792441,1561
NOVO,PARTIDO NOVO,GERAL,MS,0.31496062992126,40,0.094488188976378,12,0.377952755905512,48,0.425196850393701,54,33242476.36,261751.782362205,426185.594358974,0.590551181102362,0.299212598425197,0.015748031496063,46.2047244094488,127
NOVO,PARTIDO NOVO,GERAL,MT,0.359504132231405,87,0.103305785123967,25,0.59504132231405,144,0.611570247933884,148,97838986.51,404293.33268595,656637.493355705,0.487603305785124,0.392561983471074,0.00413223140495868,43.8884297520661,242
NOVO,PARTIDO NOVO,GERAL,PA,0.344262295081967,42,0.0573770491803279,7,0.811475409836066,99,0.819672131147541,100,12883681.04,105603.94295082,186720.015072464,0.434426229508197,0.459016393442623,0.00819672131147541,43.4344262295082,122
NOVO,PARTIDO NOVO,GERAL,PB,0.311111111111111,28,0.111111111111111,10,0.488888888888889,44,0.522222222222222,47,21780583.0,242006.477777778,453762.145833333,0.577777777777778,0.266666666666667,0.0,44.9666666666667,90
NOVO,PARTIDO NOVO,GERAL,PE,0.318181818181818,56,0.113636363636364,20,0.573863636363636,101,0.590909090909091,104,28442670.0,161606.079545455,276142.427184466,0.551136363636364,0.352272727272727,0.00568181818181818,45.0795454545455,176
NOVO,PARTIDO NOVO,GERAL,PI,0.3,6,0.05,1,0.65,13,0.65,13,3435419.68,171770.984,312310.88,0.45,0.45,0.0,39.45,20
NOVO,PARTIDO NOVO,GERAL,PR,0.337535014005602,241,0.0672268907563025,48,0.280112044817927,200,0.291316526610644,208,225834257.56,316294.47837535,462775.11795082,0.553221288515406,0.291316526610644,0.00700280112044818,47.1162464985994,714
NOVO,PARTIDO NOVO,GERAL,RJ,0.329093799682035,207,0.12241653418124,77,0.46422893481717,292,0.470588235294118,296,163761879.77,260352.750031797,510161.619221184,0.524642289348172,0.308426073131955,0.0174880763116057,48.6248012718601,629
NOVO,PARTIDO NOVO,GERAL,RN,0.294117647058824,5,0.0588235294117647,1,0.529411764705882,9,0.529411764705882,9,459950,27055.8823529412,41813.6363636364,0.411764705882353,0.529411764705882,0.0,42.4117647058824,17
NOVO,PARTIDO NOVO,GERAL,RO,0.3125,35,0.0892857142857143,10,0.660714285714286,74,0.669642857142857,75,40433209.32,361010.7975,603480.736119403,0.544642857142857,0.339285714285714,0.0,45.4017857142857,112
NOVO,PARTIDO NOVO,GERAL,RR,0.341463414634146,14,0.0731707317073171,3,0.780487804878049,32,0.853658536585366,35,5001241,121981.487804878,250062.05,0.51219512195122,0.390243902439024,0.0487804878048781,45.2926829268293,41
NOVO,PARTIDO NOVO,GERAL,RS,0.376865671641791,101,0.0373134328358209,10,0.141791044776119,38,0.141791044776119,38,85673911.28,319678.773432836,470735.776263736,0.369402985074627,0.388059701492537,0.0335820895522388,47.3507462686567,268
NOVO,PARTIDO NOVO,GERAL,SC,0.358313817330211,153,0.0374707259953162,16,0.152224824355972,65,0.156908665105386,67,225315955.26,527672.026370023,686938.887987805,0.510538641686183,0.346604215456674,0.00468384074941452,44.0327868852459,427
NOVO,PARTIDO NOVO,GERAL,SE,0.32258064516129,10,0.161290322580645,5,0.741935483870968,23,0.741935483870968,23,11396524.08,367629.809032258,542691.622857143,0.387096774193548,0.548387096774194,0.0,46.2258064516129,31
NOVO,PARTIDO NOVO,GERAL,SP,0.338429464906185,487,0.0653231410701876,94,0.291174426685198,419,0.298123697011814,429,642114331.27,446222.60685893,644046.470682046,0.531619179986101,0.255038220986796,0.0166782487838777,48.090340514246,1439
NOVO,PARTIDO NOVO,GERAL,TO,0.394736842105263,15,0.0789473684210526,3,0.710526315789474,27,0.710526315789474,27,23879613.19,628410.873421053,1137124.43761905,0.552631578947368,0.315789473684211,0.0,45.8947368421053,38
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,AC,0.4,22,0.145454545454545,8,0.890909090909091,49,0.909090909090909,50,4744000,86254.5454545455,206260.869565217,0.290909090909091,0.690909090909091,0.0,41.9454545454545,55
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,AL,0.444444444444444,4,0.222222222222222,2,0.777777777777778,7,0.888888888888889,8,1171500,130166.666666667,195250.0,0.777777777777778,0.222222222222222,0.0,47.4444444444444,9
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,AM,0.449438202247191,40,0.0898876404494382,8,0.831460674157303,74,0.898876404494382,80,8795988.46,98831.331011236,283741.563225806,0.247191011235955,0.674157303370786,0.0,47.4606741573034,89
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,AP,0.411764705882353,7,0.294117647058824,5,0.941176470588235,16,0.941176470588235,16,818000,48117.6470588235,74363.6363636364,0.411764705882353,0.529411764705882,0.0,45.7058823529412,17
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,BA,0.374186550976139,345,0.237527114967462,219,0.822125813449024,758,0.843817787418655,778,113210200.69,122787.63632321,175792.237096273,0.43058568329718,0.492407809110629,0.00325379609544469,46.0173535791757,922
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,CE,0.415384615384615,54,0.146153846153846,19,0.784615384615385,102,0.8,104,13080126.87,100616.360538462,176758.471216216,0.330769230769231,0.569230769230769,0.0,44.2307692307692,130
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,ES,0.448275862068966,26,0.310344827586207,18,0.706896551724138,41,0.724137931034483,42,7661424.67,132093.528793103,232164.383939394,0.327586206896552,0.482758620689655,0.0,49.3275862068966,58
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,GO,0.407894736842105,31,0.197368421052632,15,0.605263157894737,46,0.605263157894737,46,13515995.36,177842.044210526,275836.64,0.342105263157895,0.460526315789474,0.0131578947368421,49.5,76
PC do B,PARTIDO COMUNISTA DO BRASIL,GERAL,MA,0.37192118226601,151,0.142857142857143,58,0.763546798029557,310,0.810344827586207,329,55254463.92,136094.738719212,241285.868646288,0.403940886699507,0.512315270935961,0.00246305418719212,45.5886699507389,406
